ProductID,ProductName,Description
279,Xiaomi Redmi 13C 256GB ,"storage:256;ram:8;phone_brand:xiaomi;phone_model:Xiaomi Redmi 13C;dimensions:168 x 78 x 8.1 mm (6.61 x 3.07 x 0.32 in);display_size:6.74;display_resolution:720 x 1600;os:Android 13, MIUI 14;battery:5000;video:1080p@30fps;chipset:Mediatek MT6769Z Helio G85 (12 nm);cpu:Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55);gpu:Mali-G52 MC2;ppi_density:260"
280,Xiaomi Redmi 13C 128GB ,"storage:128;ram:6;phone_brand:xiaomi;phone_model:Xiaomi Redmi 13C;dimensions:168 x 78 x 8.1 mm (6.61 x 3.07 x 0.32 in);display_size:6.74;display_resolution:720 x 1600;os:Android 13, MIUI 14;battery:5000;video:1080p@30fps;chipset:Mediatek MT6769Z Helio G85 (12 nm);cpu:Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55);gpu:Mali-G52 MC2;ppi_density:260"
281,Xiaomi Poco M6 Pro 512GB ,"storage:512;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Poco M6 Pro;dimensions:161.1 x 75 x 8 mm (6.34 x 2.95 x 0.31 in);display_size:6.67;display_resolution:1080 x 2400;os:Android 13, MIUI 14, planned upgrade to Android 14, HyperOS;battery:5000;video:1080p@30/60fps, gyro-EIS;chipset:Mediatek Helio G99 Ultra;cpu:Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55);gpu:Mali-G57 MC2;ppi_density:395"
282,Xiaomi Poco X6 Pro 512GB ,"storage:512;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Poco X6 Pro;dimensions:160.5 x 74.3 x 8.3 mm (6.32 x 2.93 x 0.33 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 14, up to 3 major Android upgrades, HyperOS;battery:5000;video:4K@24/30fps, 1080p@30/60fps, gyro-EIS;chipset:Mediatek Dimensity 8300 Ultra (4 nm);cpu:Octa-core (1x3.35 GHz Cortex-A715 & 3x3.20 GHz Cortex-A715 & 4x2.20 GHz Cortex-A510);gpu:Mali G615-MC6;ppi_density:446"
283,Xiaomi Poco X6 Pro 256GB ,"storage:256;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Poco X6 Pro;dimensions:160.5 x 74.3 x 8.3 mm (6.32 x 2.93 x 0.33 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 14, up to 3 major Android upgrades, HyperOS;battery:5000;video:4K@24/30fps, 1080p@30/60fps, gyro-EIS;chipset:Mediatek Dimensity 8300 Ultra (4 nm);cpu:Octa-core (1x3.35 GHz Cortex-A715 & 3x3.20 GHz Cortex-A715 & 4x2.20 GHz Cortex-A510);gpu:Mali G615-MC6;ppi_density:446"
284,Xiaomi Redmi Note 13 256GB ,"storage:256;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Redmi Note 13;dimensions:161.1 x 75 x 7.6 mm (6.34 x 2.95 x 0.30 in);display_size:6.67;display_resolution:1080 x 2400;os:Android 13, up to 3 major Android upgrades, HyperOS;battery:5000;video:1080p@30fps;chipset:Mediatek Dimensity 6080 (6 nm);cpu:Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55);gpu:Mali-G57 MC2;ppi_density:395"
285,Xiaomi Redmi Note 13 256GB ,"storage:256;ram:8;phone_brand:xiaomi;phone_model:Xiaomi Redmi Note 13;dimensions:161.1 x 75 x 7.6 mm (6.34 x 2.95 x 0.30 in);display_size:6.67;display_resolution:1080 x 2400;os:Android 13, up to 3 major Android upgrades, HyperOS;battery:5000;video:1080p@30fps;chipset:Mediatek Dimensity 6080 (6 nm);cpu:Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55);gpu:Mali-G57 MC2;ppi_density:395"
286,Xiaomi Poco X6 512GB ,"storage:512;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Poco X6;dimensions:161.2 x 74.3 x 8 mm (6.35 x 2.93 x 0.31 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 13, up to 3 major Android upgrades, HyperOS;battery:5100;video:4K@30fps, 1080p@30/60fps, gyro-EIS;chipset:Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm);cpu:Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55);gpu:Adreno 710;ppi_density:446"
287,Xiaomi Poco X6 256GB ,"storage:256;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Poco X6;dimensions:161.2 x 74.3 x 8 mm (6.35 x 2.93 x 0.31 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 13, up to 3 major Android upgrades, HyperOS;battery:5100;video:4K@30fps, 1080p@30/60fps, gyro-EIS;chipset:Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm);cpu:Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55);gpu:Adreno 710;ppi_density:446"
288,Xiaomi Redmi Note 13 Pro+ 512GB ,"storage:512;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Redmi Note 13 Pro+;dimensions:161.4 x 74.2 x 8.9 mm (6.35 x 2.92 x 0.35 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 13, up to 3 major Android upgrades, HyperOS;battery:5000;video:4K@24/30fps, 1080p@30/60/120fps, gyro-EIS;chipset:Mediatek Dimensity 7200 Ultra (4 nm);cpu:Octa-core (2x2.8 GHz Cortex-A715 & 6x2.0 GHz Cortex-A510);gpu:Mali-G610 MC4;ppi_density:446"
289,Xiaomi Redmi Note 13 Pro+ 512GB ,"storage:512;ram:8;phone_brand:xiaomi;phone_model:Xiaomi Redmi Note 13 Pro+;dimensions:161.4 x 74.2 x 8.9 mm (6.35 x 2.92 x 0.35 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 13, up to 3 major Android upgrades, HyperOS;battery:5000;video:4K@24/30fps, 1080p@30/60/120fps, gyro-EIS;chipset:Mediatek Dimensity 7200 Ultra (4 nm);cpu:Octa-core (2x2.8 GHz Cortex-A715 & 6x2.0 GHz Cortex-A510);gpu:Mali-G610 MC4;ppi_density:446"
290,Xiaomi Redmi Note 13 Pro 512GB ,"storage:512;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Redmi Note 13 Pro;dimensions:161.2 x 74.2 x 8 mm (6.35 x 2.92 x 0.31 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 13, up to 3 major Android upgrades, HyperOS;battery:5100;video:4K@30fps, 1080p@30/60/120fps, gyro-EIS;chipset:Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm);cpu:Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55);gpu:Adreno 710;ppi_density:446"
291,Xiaomi 13T 256GB ,"storage:256;ram:12;phone_brand:xiaomi;phone_model:Xiaomi 13T;dimensions:162.2 x 75.7 x 8.5 mm (6.39 x 2.98 x 0.33 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 13, up to 4 major Android upgrades, HyperOS;battery:5000;video:4K@30fps (HDR10+), 1080p@30/60/120fps, gyro-EIS;chipset:Mediatek Dimensity 8200 Ultra (4 nm);cpu:Octa-core (1x3.1 GHz Cortex-A78 & 3x3.0 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55);gpu:Mali-G610 MC6;ppi_density:446"
292,Xiaomi 13T Pro 512GB ,"storage:512;ram:12;phone_brand:xiaomi;phone_model:Xiaomi 13T Pro;dimensions:162.2 x 75.7 x 8.5 mm (6.39 x 2.98 x 0.33 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 13, up to 4 major Android upgrades, HyperOS;battery:5000;video:8K@24fps, 4K@24/30/60fps, 4K/1080p@30fps HDR10+, 1080p@30/60/120/240fps; 10-bit LOG, gyro-EIS;chipset:Mediatek Dimensity 9200+ (4 nm);cpu:Octa-core (1x3.35 GHz Cortex-X3 & 3x3.0 GHz Cortex-A715 & 4x2.0 GHz Cortex-A510);gpu:Immortalis-G715 MC11;ppi_density:446"
293,Xiaomi Redmi 12 128GB ,"storage:128;ram:8;phone_brand:xiaomi;phone_model:Xiaomi Redmi 12;dimensions:168.6 x 76.3 x 8.2 mm (6.64 x 3.00 x 0.32 in);display_size:6.79;display_resolution:1080 x 2460;os:Android 13, upgradable to Android 14, HyperOS;battery:5000;video:1080p@30fps;chipset:Mediatek MT6769H Helio G88 (12 nm);cpu:Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55);gpu:Mali-G52 MC2;ppi_density:396"
294,Xiaomi Poco F5 Pro 256GB ,"storage:256;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Poco F5 Pro;dimensions:162.8 x 75.4 x 8.6 mm (6.41 x 2.97 x 0.34 in);display_size:6.67;display_resolution:1440 x 3200;os:Android 13, MIUI 14 for POCO;battery:5160;video:8K@24fps, 4K@30/60fps, 1080p@30/60/120/240fps, gyro-EIS;chipset:Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm);cpu:Octa-core (1x3.0 GHz Cortex-X2 & 3x2.5 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510);gpu:Adreno 730;ppi_density:526"
295,Xiaomi Redmi 14C 128GB ,"storage:128;ram:6;phone_brand:xiaomi;phone_model:Xiaomi Redmi 14C;dimensions:171.9 x 77.8 x 8.2 mm (6.77 x 3.06 x 0.32 in);display_size:6.88;display_resolution:720 x 1640;os:Android 14, HyperOS;battery:5160;video:1080p@30fps;chipset:Mediatek Helio G81 Ultra;cpu:Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55);gpu:Mali-G52 MC2;ppi_density:260"
296,Xiaomi 14T Pro 512GB ,"storage:512;ram:12;phone_brand:xiaomi;phone_model:Xiaomi 14T Pro;dimensions:160.4 x 75.1 x 8.4 mm (6.31 x 2.96 x 0.33 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 14, HyperOS;battery:5000;video:8K@24/30fps, 4K@24/30/60fps, 1080p@30/60/120/240/960fps, gyro-EIS, 10-bit Rec. 2020, HDR10+;chipset:Mediatek Dimensity 9300+ (4 nm);cpu:Octa-core (1x3.4 GHz Cortex-X4 & 3x2.85 GHz Cortex-X4 & 4x2.0 GHz Cortex-A720);gpu:Immortalis-G720 MC12;ppi_density:446"
297,Xiaomi 14T 512GB ,"storage:512;ram:12;phone_brand:xiaomi;phone_model:Xiaomi 14T;dimensions:160.5 x 75.1 x 7.8 mm or 8.0 mm;display_size:6.67;display_resolution:1220 x 2712;os:Android 14, HyperOS;battery:5000;video:4K@24/30/60fps, 1080p@30/60/120/240/960fps, gyro-EIS, 10-bit Rec. 2020, HDR10+;chipset:Mediatek Dimensity 8300 Ultra (4 nm);cpu:Octa-core (1x3.35 GHz Cortex-A715 & 3x3.20 GHz Cortex-A715 & 4x2.20 GHz Cortex-A510);gpu:Mali G615-MC6;ppi_density:446"
298,Xiaomi Redmi Note 13 4G 256GB ,"storage:256;ram:8;phone_brand:xiaomi;phone_model:Xiaomi Redmi Note 13 4G;dimensions:162.3 x 75.6 x 8 mm (6.39 x 2.98 x 0.31 in);display_size:6.67;display_resolution:1080 x 2400;os:Android 13, up to 3 major Android upgrades, HyperOS;battery:5000;video:1080p@30fps;chipset:Qualcomm SM6225 Snapdragon 685 (6 nm);cpu:Octa-core (4x2.8 GHz Cortex-A73 & 4x1.9 GHz Cortex-A53);gpu:Adreno 610;ppi_density:395"
299,Xiaomi Redmi 13C 256GB ,"storage:256;ram:8;phone_brand:xiaomi;phone_model:Xiaomi Redmi 13C;dimensions:168 x 78 x 8.1 mm (6.61 x 3.07 x 0.32 in);display_size:6.74;display_resolution:720 x 1600;os:Android 13, MIUI 14;battery:5000;video:1080p@30fps;chipset:Mediatek MT6769Z Helio G85 (12 nm);cpu:Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55);gpu:Mali-G52 MC2;ppi_density:260"
300,Xiaomi Redmi 13C 128GB ,"storage:128;ram:6;phone_brand:xiaomi;phone_model:Xiaomi Redmi 13C;dimensions:168 x 78 x 8.1 mm (6.61 x 3.07 x 0.32 in);display_size:6.74;display_resolution:720 x 1600;os:Android 13, MIUI 14;battery:5000;video:1080p@30fps;chipset:Mediatek MT6769Z Helio G85 (12 nm);cpu:Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55);gpu:Mali-G52 MC2;ppi_density:260"
301,Xiaomi Poco M6 Pro 512GB ,"storage:512;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Poco M6 Pro;dimensions:161.1 x 75 x 8 mm (6.34 x 2.95 x 0.31 in);display_size:6.67;display_resolution:1080 x 2400;os:Android 13, MIUI 14, planned upgrade to Android 14, HyperOS;battery:5000;video:1080p@30/60fps, gyro-EIS;chipset:Mediatek Helio G99 Ultra;cpu:Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55);gpu:Mali-G57 MC2;ppi_density:395"
302,Xiaomi Poco X6 Pro 512GB ,"storage:512;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Poco X6 Pro;dimensions:160.5 x 74.3 x 8.3 mm (6.32 x 2.93 x 0.33 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 14, up to 3 major Android upgrades, HyperOS;battery:5000;video:4K@24/30fps, 1080p@30/60fps, gyro-EIS;chipset:Mediatek Dimensity 8300 Ultra (4 nm);cpu:Octa-core (1x3.35 GHz Cortex-A715 & 3x3.20 GHz Cortex-A715 & 4x2.20 GHz Cortex-A510);gpu:Mali G615-MC6;ppi_density:446"
303,Xiaomi Poco X6 Pro 256GB ,"storage:256;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Poco X6 Pro;dimensions:160.5 x 74.3 x 8.3 mm (6.32 x 2.93 x 0.33 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 14, up to 3 major Android upgrades, HyperOS;battery:5000;video:4K@24/30fps, 1080p@30/60fps, gyro-EIS;chipset:Mediatek Dimensity 8300 Ultra (4 nm);cpu:Octa-core (1x3.35 GHz Cortex-A715 & 3x3.20 GHz Cortex-A715 & 4x2.20 GHz Cortex-A510);gpu:Mali G615-MC6;ppi_density:446"
304,Xiaomi Redmi Note 13 256GB ,"storage:256;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Redmi Note 13;dimensions:161.1 x 75 x 7.6 mm (6.34 x 2.95 x 0.30 in);display_size:6.67;display_resolution:1080 x 2400;os:Android 13, up to 3 major Android upgrades, HyperOS;battery:5000;video:1080p@30fps;chipset:Mediatek Dimensity 6080 (6 nm);cpu:Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55);gpu:Mali-G57 MC2;ppi_density:395"
305,Xiaomi Redmi Note 13 256GB ,"storage:256;ram:8;phone_brand:xiaomi;phone_model:Xiaomi Redmi Note 13;dimensions:161.1 x 75 x 7.6 mm (6.34 x 2.95 x 0.30 in);display_size:6.67;display_resolution:1080 x 2400;os:Android 13, up to 3 major Android upgrades, HyperOS;battery:5000;video:1080p@30fps;chipset:Mediatek Dimensity 6080 (6 nm);cpu:Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55);gpu:Mali-G57 MC2;ppi_density:395"
306,Xiaomi Poco X6 512GB ,"storage:512;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Poco X6;dimensions:161.2 x 74.3 x 8 mm (6.35 x 2.93 x 0.31 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 13, up to 3 major Android upgrades, HyperOS;battery:5100;video:4K@30fps, 1080p@30/60fps, gyro-EIS;chipset:Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm);cpu:Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55);gpu:Adreno 710;ppi_density:446"
307,Xiaomi Poco X6 256GB ,"storage:256;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Poco X6;dimensions:161.2 x 74.3 x 8 mm (6.35 x 2.93 x 0.31 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 13, up to 3 major Android upgrades, HyperOS;battery:5100;video:4K@30fps, 1080p@30/60fps, gyro-EIS;chipset:Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm);cpu:Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55);gpu:Adreno 710;ppi_density:446"
308,Xiaomi Redmi Note 13 4G 256GB ,"storage:256;ram:8;phone_brand:xiaomi;phone_model:Xiaomi Redmi Note 13 4G;dimensions:162.3 x 75.6 x 8 mm (6.39 x 2.98 x 0.31 in);display_size:6.67;display_resolution:1080 x 2400;os:Android 13, up to 3 major Android upgrades, HyperOS;battery:5000;video:1080p@30fps;chipset:Qualcomm SM6225 Snapdragon 685 (6 nm);cpu:Octa-core (4x2.8 GHz Cortex-A73 & 4x1.9 GHz Cortex-A53);gpu:Adreno 610;ppi_density:395"
309,Xiaomi Redmi Note 13 4G 128GB ,"storage:128;ram:8;phone_brand:xiaomi;phone_model:Xiaomi Redmi Note 13 4G;dimensions:162.3 x 75.6 x 8 mm (6.39 x 2.98 x 0.31 in);display_size:6.67;display_resolution:1080 x 2400;os:Android 13, up to 3 major Android upgrades, HyperOS;battery:5000;video:1080p@30fps;chipset:Qualcomm SM6225 Snapdragon 685 (6 nm);cpu:Octa-core (4x2.8 GHz Cortex-A73 & 4x1.9 GHz Cortex-A53);gpu:Adreno 610;ppi_density:395"
310,Xiaomi Redmi Note 13 Pro+ 512GB ,"storage:512;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Redmi Note 13 Pro+;dimensions:161.4 x 74.2 x 8.9 mm (6.35 x 2.92 x 0.35 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 13, up to 3 major Android upgrades, HyperOS;battery:5000;video:4K@24/30fps, 1080p@30/60/120fps, gyro-EIS;chipset:Mediatek Dimensity 7200 Ultra (4 nm);cpu:Octa-core (2x2.8 GHz Cortex-A715 & 6x2.0 GHz Cortex-A510);gpu:Mali-G610 MC4;ppi_density:446"
311,Xiaomi Redmi Note 13 Pro 512GB ,"storage:512;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Redmi Note 13 Pro;dimensions:161.2 x 74.2 x 8 mm (6.35 x 2.92 x 0.31 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 13, up to 3 major Android upgrades, HyperOS;battery:5100;video:4K@30fps, 1080p@30/60/120fps, gyro-EIS;chipset:Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm);cpu:Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55);gpu:Adreno 710;ppi_density:446"
312,Xiaomi 13T 256GB ,"storage:256;ram:12;phone_brand:xiaomi;phone_model:Xiaomi 13T;dimensions:162.2 x 75.7 x 8.5 mm (6.39 x 2.98 x 0.33 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 13, up to 4 major Android upgrades, HyperOS;battery:5000;video:4K@30fps (HDR10+), 1080p@30/60/120fps, gyro-EIS;chipset:Mediatek Dimensity 8200 Ultra (4 nm);cpu:Octa-core (1x3.1 GHz Cortex-A78 & 3x3.0 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55);gpu:Mali-G610 MC6;ppi_density:446"
313,Xiaomi Redmi Note 12S 128GB ,"storage:128;ram:6;phone_brand:xiaomi;phone_model:Xiaomi Redmi Note 12S;dimensions:159.9 x 73.9 x 8.1 mm (6.30 x 2.91 x 0.32 in);display_size:6.43;display_resolution:1080 x 2400;os:Android 13, MIUI 14;battery:5000;video:1080p@30fps;chipset:Mediatek MT6781 Helio G96 (12 nm);cpu:Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55);gpu:Mali-G57 MC2;ppi_density:409"
314,Xiaomi Poco X5 Pro 256GB ,"storage:256;ram:8;phone_brand:xiaomi;phone_model:Xiaomi Poco X5 Pro;dimensions:162.9 x 76 x 7.9 mm (6.41 x 2.99 x 0.31 in);display_size:6.67;display_resolution:1080 x 2400;os:Android 12, upgradable to Android 13, MIUI 14 for POCO;battery:5000;video:4K@30fps, 1080p@30/60/120fps, gyro-EIS;chipset:Qualcomm SM7325 Snapdragon 778G 5G (6 nm);cpu:Octa-core (1x2.4 GHz Cortex-A78 & 3x2.2 GHz Cortex-A78 & 4x1.9 GHz Cortex-A55);gpu:Adreno 642L;ppi_density:395"
315,Xiaomi 13 Lite 256GB ,"storage:256;ram:8;phone_brand:xiaomi;phone_model:Xiaomi 13 Lite;dimensions:159.2 x 72.7 x 7.2 mm (6.27 x 2.86 x 0.28 in);display_size:6.55;display_resolution:1080 x 2400;os:Android 12, MIUI 14;battery:4500;video:4K@30fps, 1080p@30/60/120fps, 720p@960fps;chipset:Qualcomm SM7450-AB Snapdragon 7 Gen 1 (4 nm);cpu:Octa-core (1x2.4 GHz Cortex-A710 & 3x2.36 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510);gpu:Adreno 644;ppi_density:402"
316,Xiaomi Redmi Note 12 4G 128GB ,"storage:128;ram:6;phone_brand:xiaomi;phone_model:Xiaomi Redmi Note 12 4G;dimensions:165.7 x 76 x 7.9 mm (6.52 x 2.99 x 0.31 in);display_size:6.67;display_resolution:1080 x 2400;os:Android 13, upgradable to Android 14, HyperOS;battery:5000;video:1080p@30fps;chipset:Qualcomm SM6225 Snapdragon 685 (6 nm);cpu:Octa-core (4x2.8 GHz Cortex-A73 & 4x1.9 GHz Cortex-A53);gpu:Adreno 610;ppi_density:395"
317,Xiaomi Redmi Note 12 4G 128GB ,"storage:128;ram:4;phone_brand:xiaomi;phone_model:Xiaomi Redmi Note 12 4G;dimensions:165.7 x 76 x 7.9 mm (6.52 x 2.99 x 0.31 in);display_size:6.67;display_resolution:1080 x 2400;os:Android 13, upgradable to Android 14, HyperOS;battery:5000;video:1080p@30fps;chipset:Qualcomm SM6225 Snapdragon 685 (6 nm);cpu:Octa-core (4x2.8 GHz Cortex-A73 & 4x1.9 GHz Cortex-A53);gpu:Adreno 610;ppi_density:395"
318,Xiaomi Redmi 13C 5G 128GB ,"storage:128;ram:6;phone_brand:xiaomi;phone_model:Xiaomi Redmi 13C 5G;dimensions:168 x 78 x 8.1 mm (6.61 x 3.07 x 0.32 in);display_size:6.74;display_resolution:720 x 1600;os:Android 13, MIUI 14;battery:5000;video:1080p@30fps;chipset:Mediatek Dimensity 6100+ (6 nm);cpu:Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55);gpu:Mali-G57 MC2;ppi_density:260"
319,Xiaomi 13T Pro 1000GB ,"storage:1000;ram:16;phone_brand:xiaomi;phone_model:Xiaomi 13T Pro;dimensions:162.2 x 75.7 x 8.5 mm (6.39 x 2.98 x 0.33 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 13, up to 4 major Android upgrades, HyperOS;battery:5000;video:8K@24fps, 4K@24/30/60fps, 4K/1080p@30fps HDR10+, 1080p@30/60/120/240fps; 10-bit LOG, gyro-EIS;chipset:Mediatek Dimensity 9200+ (4 nm);cpu:Octa-core (1x3.35 GHz Cortex-X3 & 3x3.0 GHz Cortex-A715 & 4x2.0 GHz Cortex-A510);gpu:Immortalis-G715 MC11;ppi_density:446"
320,Xiaomi 13T Pro 512GB ,"storage:512;ram:12;phone_brand:xiaomi;phone_model:Xiaomi 13T Pro;dimensions:162.2 x 75.7 x 8.5 mm (6.39 x 2.98 x 0.33 in);display_size:6.67;display_resolution:1220 x 2712;os:Android 13, up to 4 major Android upgrades, HyperOS;battery:5000;video:8K@24fps, 4K@24/30/60fps, 4K/1080p@30fps HDR10+, 1080p@30/60/120/240fps; 10-bit LOG, gyro-EIS;chipset:Mediatek Dimensity 9200+ (4 nm);cpu:Octa-core (1x3.35 GHz Cortex-X3 & 3x3.0 GHz Cortex-A715 & 4x2.0 GHz Cortex-A510);gpu:Immortalis-G715 MC11;ppi_density:446"
321,Xiaomi 13 Ultra 512GB ,"storage:512;ram:16;phone_brand:xiaomi;phone_model:Xiaomi 13 Ultra;dimensions:163.2 x 74.6 x 9.1 mm (6.43 x 2.94 x 0.36 in);display_size:6.73;display_resolution:1440 x 3200;os:Android 13, upgradable to Android 14, HyperOS;battery:5000;video:8K@24fps, 4K@24/30/60fps, 1080p@30/60/120/240/480/960/1920fps, gyro-EIS, Dolby Vision HDR 10-bit rec. (4K@60fps, 1080p);chipset:Qualcomm SM8550-AB Snapdragon 8 Gen 2 (4 nm);cpu:Octa-core (1x3.2 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510);gpu:Adreno 740;ppi_density:522"
322,Xiaomi 13 Ultra 512GB ,"storage:512;ram:12;phone_brand:xiaomi;phone_model:Xiaomi 13 Ultra;dimensions:163.2 x 74.6 x 9.1 mm (6.43 x 2.94 x 0.36 in);display_size:6.73;display_resolution:1440 x 3200;os:Android 13, upgradable to Android 14, HyperOS;battery:5000;video:8K@24fps, 4K@24/30/60fps, 1080p@30/60/120/240/480/960/1920fps, gyro-EIS, Dolby Vision HDR 10-bit rec. (4K@60fps, 1080p);chipset:Qualcomm SM8550-AB Snapdragon 8 Gen 2 (4 nm);cpu:Octa-core (1x3.2 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510);gpu:Adreno 740;ppi_density:522"
323,Xiaomi Redmi 12 256GB ,"storage:256;ram:8;phone_brand:xiaomi;phone_model:Xiaomi Redmi 12;dimensions:168.6 x 76.3 x 8.2 mm (6.64 x 3.00 x 0.32 in);display_size:6.79;display_resolution:1080 x 2460;os:Android 13, upgradable to Android 14, HyperOS;battery:5000;video:1080p@30fps;chipset:Mediatek MT6769H Helio G88 (12 nm);cpu:Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55);gpu:Mali-G52 MC2;ppi_density:396"
324,Xiaomi Redmi 12 128GB ,"storage:128;ram:8;phone_brand:xiaomi;phone_model:Xiaomi Redmi 12;dimensions:168.6 x 76.3 x 8.2 mm (6.64 x 3.00 x 0.32 in);display_size:6.79;display_resolution:1080 x 2460;os:Android 13, upgradable to Android 14, HyperOS;battery:5000;video:1080p@30fps;chipset:Mediatek MT6769H Helio G88 (12 nm);cpu:Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55);gpu:Mali-G52 MC2;ppi_density:396"
325,Xiaomi Poco F5 Pro 512GB ,"storage:512;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Poco F5 Pro;dimensions:162.8 x 75.4 x 8.6 mm (6.41 x 2.97 x 0.34 in);display_size:6.67;display_resolution:1440 x 3200;os:Android 13, MIUI 14 for POCO;battery:5160;video:8K@24fps, 4K@30/60fps, 1080p@30/60/120/240fps, gyro-EIS;chipset:Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm);cpu:Octa-core (1x3.0 GHz Cortex-X2 & 3x2.5 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510);gpu:Adreno 730;ppi_density:526"
326,Xiaomi Poco F5 Pro 256GB ,"storage:256;ram:12;phone_brand:xiaomi;phone_model:Xiaomi Poco F5 Pro;dimensions:162.8 x 75.4 x 8.6 mm (6.41 x 2.97 x 0.34 in);display_size:6.67;display_resolution:1440 x 3200;os:Android 13, MIUI 14 for POCO;battery:5160;video:8K@24fps, 4K@30/60fps, 1080p@30/60/120/240fps, gyro-EIS;chipset:Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm);cpu:Octa-core (1x3.0 GHz Cortex-X2 & 3x2.5 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510);gpu:Adreno 730;ppi_density:526"
